Stevie_Ray_Vaughan,1954,1990,1954,1954,1990,1990,,,0,guitar,US,US,US,Northern America,32.7825,-96.7975,42.8,-88.4,6261582,Culture,Culture-core
Jim_Croce,1943,1973,1943,1943,1973,1973,,,0,singer,US,US,US,Northern America,39.952778,-75.16361,31.7431,-93.095,3517607,Culture,Culture-core
Matt_Damon,1970,,1970,1970,,,,,0,actor,US,US,US,Northern America,42.375,-71.10611,,,28405624,Culture,Culture-core
Slavoj_Žižek,1949,,1949,1949,,,,,0,philosopher,"Slovenia,'Slovenia'_'Socialist_Federal_Republic_of_Yugoslavia',D:_'Slovenia'_'Socialist_Federal_Republic_of_Yugoslavia'_can't_verifyB2_P:_'Slovenia',Southern Europe,,,46.05,14.516666,3730056,Discovery/Science,Academia
Sarah_Vaughan,1924,1990,1924,1924,1990,1990,,,1,singer,US,US,US,Northern America,40.73528,-74.185,34.1675,-118.660835,1269735,Culture,Culture-core
Connie_Francis,1938,,1938,1938,,,,,1,singer,US,US,US,Northern America,40.73528,-74.185,,,2147848,Culture,Culture-core
Lawrence_Kohlberg,1927,1987,1927,1927,1987,1987,,,0,psychologist,US,US,US,Northern America,40.67,-73.94,42.375,-70.98333,1146459,Discovery/Science,Academia
Jim_McMahon,1959,,1959,1959,,,,,0,football,US,US,US,Northern America,40.711388,-74.06472,,,1325398,Sports/Games,Sports/Games
Frankie_Muniz,1985,,1985,1985,,,,,0,film,US,US,US,Northern America,40.850277,-74.0875,,,8400362,Culture,Culture-core
Alfred_de_Musset,1810,1857,1810,1810,1857,1857,3,3,0,writer,France,France,France,Western Europe,48.85658,2.3518279,48.85658,2.3518279,1477346,Culture,Culture-core
Jerry_Jones,1942,,1942,1942,,,,,0,business,US,US,US,Northern America,34.05,-118.25,,,3039838,Leadership,Corporate/Executive/Business (large),Sports/Games
Robert_Hardy,1925,2017,1925,1925,2017,2017,,,0,actor,"United_Kingdom_of_Great_Britain_and_Northern_Ireland,'United_Kingdom'_'United_Kingdom_of_Great_Britain_and_Ireland',D:_'United_Kingdom'_'United_Kingdom_of_Great_Britain_and_Ireland'_matchB1_P:_'England',Western Europe,,,51.89652,-2.0784278,1529206,Culture,Culture-core
Andrés_Bonifacio,1863,1897,1863,1863,1897,1897,3,3,0,revolutionary,Philippines,Philippines,Old_(before_year_1946_AD)_Philippines,SouthEast Asia,14.617,120.967,14.266666,120.73333,2126981,Leadership,Politics
Walter_Cronkite,1916,2009,1916,1916,2009,2009,,,0,journalist,US,US,US,Northern America,39.758057,-94.83667,40.67,-73.94,2324956,Culture,Culture-periphery
Tom_Brokaw,1940,,1940,1940,,,,,0,journalist,US,US,US,Northern America,45.33361,-97.51945,,,1993893,Culture,Culture-periphery,Culture-core
Dionne_Warwick,1940,,1940,1940,,,,,1,singer,US,US,US,Northern America,40.76611,-74.21167,,,3985474,Culture,Culture-core
Alan_Jackson,1958,,1958,1958,,,,,0,singer,US,US,US,Northern America,33.37639,-84.78861,,,2657474,Culture,Culture-core
Jean_Genet,1910,1986,1910,1910,1986,1986,,,0,writer,France,France,France,Western Europe,48.85658,2.3518279,48.85658,2.3518279,1561264,Culture,Culture-core
Jorge_Ramos_(news_anchor),1958,,1958,1958,,,,,0,journalist,"Mexico,'Mexico'_'US',D:_'Mexico'_'US'_matchB1B2_P:_'Mexico'_'US',Central America,,,19.419445,-99.14555,1401548,Culture,Culture-periphery,Culture-core
Pat_Boone,1934,,1934,1934,,,,,0,singer,US,US,US,Northern America,30.316668,-81.65,,,2183019,Culture,Culture-core
Venus_Williams,1980,,1980,1980,,,,,1,player,US,US,US,Northern America,33.92472,-118.20194,,,12782145,Sports/Games,Sports/Games
Alfredo_Stroessner,1912,2006,1912,1912,2006,2006,,,0,army,Paraguay,Paraguay,Paraguay,South America,-27.333334,-55.866665,-15.793889,-47.88278,1416507,Leadership,Military,Politics
Anthony_Perkins,1932,1992,1932,1932,1992,1992,,,0,actor,US,US,US,Northern America,40.67,-73.94,34.1,-118.333336,5820412,Culture,Culture-core
Marianne_Faithfull,1946,,1946,1946,,,,,1,actor,United_Kingdom_of_Great_Britain_and_Northern_Ireland,United_Kingdom,United_Kingdom,Western Europe,51.5541,-0.1744,,,3115502,Culture,Culture-core
Sal_Mineo,1939,1976,1939,1939,1976,1976,,,0,actor,US,US,US,Northern America,40.67,-73.94,34.087776,-118.37222,2003123,Culture,Culture-core
Nile_Rodgers,1952,,1952,1952,,,,,0,guitar,US,US,US,Northern America,40.67,-73.94,,,3635023,Culture,Culture-core
Christopher_Walken,1943,,1943,1943,,,,,0,actor,US,US,US,Northern America,40.774445,-73.90417,,,11515307,Culture,Culture-core
Gwen_Stefani,1969,,1969,1969,,,,,1,singer,US,US,US,Northern America,33.88,-117.92861,,,19684860,Culture,Culture-core,Culture-periphery
John_Gielgud,1904,2000,1904,1904,2000,2000,,,0,theatre,United_Kingdom_of_Great_Britain_and_Northern_Ireland,United_Kingdom,United_Kingdom,Western Europe,51.4912,-0.1769,51.84,-1.00667,1737066,Culture,Culture-core
Peter_Ustinov,1921,2004,1921,1921,2004,2004,,,0,actor,United_Kingdom_of_Great_Britain_and_Northern_Ireland,United_Kingdom,United_Kingdom,Western Europe,51.53496,-0.10374167,46.433334,6.2166667,3199386,Culture,Culture-core
Cecil_Rhodes,1853,1902,1853,1853,1902,1902,3,,0,politician,United_Kingdom_of_Great_Britain_and_Northern_Ireland,United_Kingdom,United_Kingdom,Western Europe,51.872,0.1725,-34.116665,18.466667,3153165,Leadership,Politics,Corporate/Executive/Business (large)
Derek_Jacobi,1938,,1938,1938,,,,,0,actor,United_Kingdom_of_Great_Britain_and_Northern_Ireland,United_Kingdom,United_Kingdom,Western Europe,51.569,0.01,,,3159762,Culture,Culture-core
Kris_Kristofferson,1936,,1936,1936,,,,,0,actor,US,US,US,Northern America,25.930277,-97.48444,,,8224892,Culture,Culture-core
Maurice_Gibb,1949,2003,1949,1949,2003,2003,,,0,singer,"Australia,'Australia'_'United_Kingdom',D:_'Australia'_'United_Kingdom'_matchB1_P:_'England'_'England',Western Europe,,,54.15,-4.4819446,5465380,Culture,Culture-core
Helena_Blavatsky,1831,1891,1831,1831,1891,1891,3,3,1,occultist,"Old_regimes_in_/_of_Russia,'Russian_Empire'_'US',D:_'Russian_Empire'_'US'_mismatchB2_P:_'Russia'_'Germany',Eastern Europe,,,48.45,34.983334,2965561,Culture,Culture-core,Academia
Ehud_Barak,1942,,1942,1942,,,,,0,politician,Israel,Israel,Israel,Western Asia (Middle East Caucasus),32.358612,34.903057,,,1447773,Leadership,Politics,Military
Judy_Collins,1939,,1939,1939,,,,,1,singer,US,US,US,Northern America,47.6,-122.316666,,,1380574,Culture,Culture-core
Pier_Paolo_Pasolini,1922,1975,1922,1922,1975,1975,,,0,film,Italy,Italy,Italy,Southern Europe,44.49389,11.342778,41.733246,12.278939,5659912,Culture,Culture-core
Coolio,1963,,1963,1963,,,,,0,actor,US,US,US,Northern America,33.896667,-118.225,,,2737075,Culture,Culture-core
David_Allan_Coe,1939,,1939,1939,,,,,0,singer,US,US,US,Northern America,41.073055,-81.51778,,,1794657,Culture,Culture-core
Dian_Fossey,1932,1985,1932,1932,1985,1985,,,1,anthropologist,US,US,US,Northern America,37.766666,-122.433334,-1.477411,29.492197,3729862,Discovery/Science,Academia
Hank_Williams_Jr.,1949,,1949,1949,,,,,0,music,US,US,US,Northern America,32.50821,-93.762955,,,2028248,Culture,Culture-core
Franjo_Tuđman,1922,1999,1922,1922,1999,1999,,,0,politician,"Former_Yugoslavia,Former_Yugoslavia,_Croatians_and_Slovenes'_'Kingdom_of_Yugoslavia'_'Socialist_Federal_Republic_of_Yugoslavia'_'Croatia'",Southern Europe,,,,,1158736,Leadership,Politics,Academia
Denholm_Elliott,1922,1992,1922,1922,1992,1992,,,0,actor,United_Kingdom_of_Great_Britain_and_Northern_Ireland,United_Kingdom,United_Kingdom,Western Europe,51.5111,-0.3058,38.90889,1.4327778,1789331,Culture,Culture-core
D'Angelo,1974,,1974,1974,,,,,0,singer,US,US,US,Northern America,37.533333,-77.46667,,,1546109,Culture,Culture-core
DMX_(rapper),1970,,1970,1970,,,,,0,rapper,US,US,US,Northern America,40.914165,-73.83056,,,6923243,Culture,Culture-core
Lulu_(singer),1948,,1948,1948,,,,,1,actor,United_Kingdom_of_Great_Britain_and_Northern_Ireland,United_Kingdom,United_Kingdom,Western Europe,55.87,-4.27,,,2492745,Culture,Culture-core
Barry_Gibb,1946,,1946,1946,,,,,0,singer,"United_Kingdom_of_Great_Britain_and_Northern_Ireland,'United_Kingdom'_'US',D:_'United_Kingdom'_'US'_matchB1B2_P:_'England'_'US',Western Europe,,,54.15,-4.4819446,8391257,Culture,Culture-core
Alessandro_Cagliostro,1743,1795,1743,1743,1795,1795,2,3,0,physician,Italy,Italy,Old_(before_year_1861_AD)_Italy,Southern Europe,38.115658,13.361262,43.896355,12.34333,1709092,Discovery/Science,Academia,Explorer/Inventor/Developer
Faith_Hill,1967,,1967,1967,,,,,1,singer,US,US,US,Northern America,32.4189,-90.125,,,3569692,Culture,Culture-core
Guru_(rapper),1961,2010,1961,1961,2010,2010,,,0,music,US,US,US,Northern America,42.357777,-71.06167,40.67,-73.94,1157368,Culture,Culture-core
Joan_Osborne,1962,,1962,1962,,,,,1,singer,US,US,US,Northern America,38.26528,-85.5375,,,1082448,Culture,Culture-core
Itzhak_Perlman,1945,,1945,1945,,,,,0,violin,Israel,Israel,Israel,Western Asia (Middle East Caucasus),32.083332,34.8,,,1826652,Culture,Culture-core,Academia
Ben_Kingsley,1943,,1943,1943,,,,,0,actor,United_Kingdom_of_Great_Britain_and_Northern_Ireland,United_Kingdom,United_Kingdom,Western Europe,54.2281,-0.5873,,,10313761,Culture,Culture-core
F._Murray_Abraham,1939,,1939,1939,,,,,0,actor,US,US,US,Northern America,40.45,-80,,,3385661,Culture,Culture-core
Tom_Hulce,1953,,1953,1953,,,,,0,film,US,US,US,Northern America,42.331665,-83.0475,,,2071367,Culture,Culture-core
Sam_Waterston,1940,,1940,1940,,,,,0,film,US,US,US,Northern America,42.375,-71.10611,,,3991902,Culture,Culture-core
William_Hurt,1950,,1950,1950,,,,,0,actor,US,US,US,Northern America,38.895,-77.03667,,,5384056,Culture,Culture-core
Lil_Wayne,1982,,1982,1982,,,,,0,rapper,US,US,US,Northern America,29.966667,-90.05,,,17356912,Culture,Culture-core
James_Garner,1928,2014,1928,1928,2014,2014,,,0,actor,US,US,US,Northern America,35.22167,-97.418335,34.051666,-118.47278,5992781,Culture,Culture-core
MC_Hammer,1962,,1962,1962,,,,,0,rapper,US,US,US,Northern America,37.8,-122.25,,,3643671,Culture,Culture-core
Master_P,1967,,1967,1967,,,,,0,producer,US,US,US,Northern America,29.966667,-90.05,,,3360620,Culture,Culture-core
James_Woods,1947,,1947,1947,,,,,0,actor,US,US,US,Northern America,40.4547,-109.536,,,6299475,Culture,Culture-core
Rodney_King,1965,2012,1965,1965,2012,2012,,,0,polícia,US,US,US,Northern America,38.57528,-121.486115,34.05,-118.25,6871390,Leadership,Administration/Law,Sports/Games
Paulina_Rubio,1971,,1971,1971,,,,,1,actor,"Mexico,'Mexico'_'Spain',D:_'Mexico'_'Spain'_can't_verifyB2_P:_'Mexico',Central America,,,19.419445,-99.14555,2193761,Culture,Culture-core
Susan_Smith,1971,,1971,1971,,,,,1,murder,US,US,US,Northern America,34.717224,-81.625,,,1457739,Other,Other
Eliot_Ness,1903,1957,1903,1903,1957,1957,,,0,police,US,US,US,Northern America,41.881943,-87.62778,41.482224,-81.66972,3697617,Leadership,Administration/Law,Culture-core
Ron_Paul,1935,,1935,1935,,,,,0,politician,US,US,US,Northern America,40.45,-80,,,3400568,Leadership,Politics,Academia
Stephen_Breyer,1938,,1938,1938,,,,,0,lawyer,US,US,US,Northern America,37.766666,-122.433334,,,2252989,Leadership,Administration/Law
Philippe_of_Belgium,1960,,1960,1960,,,,,0,king,Belgium,Belgium,Belgium,Western Europe,50.866665,4.35,,,3905254,Leadership,Nobility,Politics
Macy_Gray,1967,,1967,1967,,,,,1,singer,US,US,US,Northern America,40.805,-81.37583,,,1973015,Culture,Culture-core
Pat_Buchanan,1938,,1938,1938,,,,,0,conservative,US,US,US,Northern America,38.895,-77.03667,,,1656469,Leadership,Politics,Culture-periphery
Laura_Bozzo,1951,,1951,1951,,,,,1,lawyer,"Peru,'Peru'_'Mexico',D:_'Peru'_'Mexico'_matchB1B2_P:_'Peru'_'Mexico',South America,,,19.419445,-99.14555,1112738,Leadership,Administration/Law,Culture-periphery
Orrin_Hatch,1934,,1934,1934,,,,,0,politician,US,US,US,Northern America,-32.05361,115.97056,,,3010242,Leadership,Politics,Administration/Law
Wilhelm_Frick,1877,1946,1877,1877,1946,1946,3,,0,politician,Germany,Germany,Old_(before_year_1990_AD)_Germany,Western Europe,49.730835,7.813889,49.452778,11.077778,1115341,Leadership,Politics,Administration/Law
Luis_Buñuel,1900,1983,1900,1900,1983,1983,3,,0,film,"Spain,'Spain'_'Mexico',D:_'Spain'_'Mexico'_can't_verifyB2_P:_'Spain',Southern Europe,,,40.939465,-0.2315612,3324707,Culture,Culture-core
Julie_Walters,1950,,1950,1950,,,,,1,actor,United_Kingdom_of_Great_Britain_and_Northern_Ireland,United_Kingdom,United_Kingdom,Western Europe,52.49285,-1.9682277,,,4695012,Culture,Culture-core
Emmanuelle_Béart,1963,,1963,1963,,,,,1,actor,France,France,France,Western Europe,43.22861,6.5852776,,,3091635,Culture,Culture-core
PJ_Harvey,1969,,1969,1969,,,,,1,singer,United_Kingdom_of_Great_Britain_and_Northern_Ireland,United_Kingdom,United_Kingdom,Western Europe,50.845,-2.688,,,2973378,Culture,Culture-core
Alejandra_Guzmán,1968,,1968,1968,,,,,1,singer,Mexico,Mexico,Mexico,Central America,19.419445,-99.14555,,,1371462,Culture,Culture-core
Gloria_Estefan,1957,,1957,1957,,,,,1,singer,"Cuba,'Republic_of_Cuba_(1902–59)'_'US',D:_'Cuba'_'US'_matchB1B2_P:_'Cuba'_'US',Caribbean,,,23.116667,-82.38333,4998344,Culture,Culture-core
Charo,1941,,1941,1941,,,,,1,singer,"US,'US'_'Spain',D:_'US'_'Spain'_matchB1B2_P:_'US'_'Spain',Northern America,,,38.05,-1.216667,3241584,Culture,Culture-core
Vincent_Schiavelli,1948,2005,1948,1948,2005,2005,,,0,actor,US,US,US,Northern America,40.69278,-73.99028,37.811943,13.9991665,1425789,Culture,Culture-core
Nelly,1974,,1974,1974,,,,,0,actor,US,US,US,Northern America,30.3,-97.73333,,,4786301,Culture,Culture-core
Oliver_Sacks,1933,2015,1933,1933,2015,2015,,,0,neurologist,United_Kingdom_of_Great_Britain_and_Northern_Ireland,United_Kingdom,United_Kingdom,Western Europe,51.5468,-0.2295,40.67,-73.94,3301654,Discovery/Science,Academia,Culture-core
Temple_Grandin,1947,,1947,1947,,,,,1,zoologist,US,US,US,Northern America,42.357777,-71.06167,,,3274805,Discovery/Science,Academia,Culture-core
Jacques_Mesrine,1936,1979,1936,1936,1979,1979,,,0,criminal,France,France,France,Western Europe,48.90361,2.3055556,48.89215,2.3444471,2014394,Other,Other
Peggy_Guggenheim,1898,1979,1898,1898,1979,1979,3,,1,collector,US,US,US,Northern America,40.67,-73.94,45.439724,12.331944,1356791,Culture,Culture-core,Family
Billy_Ray_Cyrus,1961,,1961,1961,,,,,0,singer,US,US,US,Northern America,38.5231,-82.7194,,,6109869,Culture,Culture-core
Tito_Ortiz,1975,,1975,1975,,,,,0,wrestler,US,US,US,Northern America,33.69278,-117.999725,,,4291754,Sports/Games,Sports/Games,Culture-core
Sonia_Gandhi,1946,,1946,1946,,,,,1,politician,"Italy,'Italy'_'India',D:_'Italy'_'India'_can't_verifyB2_P:_'India',South Asia incl. Indian Peninsula,,,45.783333,11.566667,4127621,Leadership,Politics,Family
Eugène_Delacroix,1798,1863,1798,1798,1863,1863,3,3,0,artist,France,France,France,Western Europe,48.818333,2.4347222,48.85658,2.3518279,3678082,Culture,Culture-core
Tracy_Chapman,1964,,1964,1964,,,,,1,singer,US,US,US,Northern America,41.482224,-81.66972,,,5922702,Culture,Culture-core
Nick_Hornby,1957,,1957,1957,,,,,0,writer,United_Kingdom_of_Great_Britain_and_Northern_Ireland,United_Kingdom,United_Kingdom,Western Europe,51.2393,-0.1726,,,1167969,Culture,Culture-core
Alexander_Spesivtsev,1970,,1970,1970,,,,,0,criminal,"Russia,'Russia'_'Soviet_Union',D:_'Russia'_'Soviet_Union'_matchB1_P:_'Russia',Eastern Europe,,,54.933334,87.23333,1118250,Other,Other
Merle_Haggard,1937,2016,1937,1937,2016,2016,,,0,singer,US,US,US,Northern America,35.405834,-119.01861,40.55083,-122.23417,4180425,Culture,Culture-core
Michael_Williams_(actor),1935,2001,1935,1935,2001,2001,,,0,actor,United_Kingdom_of_Great_Britain_and_Northern_Ireland,United_Kingdom,United_Kingdom,Western Europe,53.416668,-3,51.5541,-0.1744,1015001,Culture,Culture-core
Fritz_Haarmann,1879,1925,1879,1879,1925,1925,3,,0,killer,Germany,Germany,Old_(before_year_1990_AD)_Germany,Western Europe,52.374443,9.738611,52.374443,9.738611,1589120,Other,Other
Bob_Geldof,1951,,1951,1951,,,,,0,singer,Ireland,Ireland,Ireland,Western Europe,53.3,-6.14,,,4014058,Culture,Culture-core
Dwight_Yoakam,1956,,1956,1956,,,,,0,actor,US,US,US,Northern America,37.4772,-82.53,,,2493863,Culture,Culture-core
George_Strait,1952,,1952,1952,,,,,0,singer,US,US,US,Northern America,29.0333,-98.5667,,,3235383,Culture,Culture-core
Randy_Travis,1959,,1959,1959,,,,,0,music,US,US,US,Northern America,34.988335,-80.367775,,,2758968,Culture,Culture-core
Karl_May,1842,1912,1842,1842,1912,1912,3,,0,novelist,Germany,Germany,Old_(before_year_1990_AD)_Germany,Western Europe,50.8,12.716666,51.103333,13.67,1921503,Culture,Culture-core
Randy_Newman,1943,,1943,1943,,,,,0,singer,US,US,US,Northern America,34.05,-118.25,,,2380504,Culture,Culture-core
John_Fogerty,1945,,1945,1945,,,,,0,singer,US,US,US,Northern America,37.870277,-122.26806,,,3704118,Culture,Culture-core
John_Mellencamp,1951,,1951,1951,,,,,0,singer,US,US,US,Northern America,38.9564,-85.89,,,4362994,Culture,Culture-core
Robert_Clive,1725,1774,1725,1725,1774,1774,2,3,0,politician,"United_Kingdom_of_Great_Britain_and_Northern_Ireland,'Kingdom_of_Great_Britain'_'United_Kingdom',D:_'Kingdom_of_Great_Britain'_'United_Kingdom'_mismatchB2_P:_'England'_'India',Western Europe,,,52.616665,-2.7166667,1188410,Leadership,Politics,Military
Lisa_Kudrow,1963,,1963,1963,,,,,1,actor,US,US,US,Northern America,34.15917,-118.50028,,,12495287,Culture,Culture-core
David_Schwimmer,1966,,1966,1966,,,,,0,actor,US,US,US,Northern America,40.76583,-73.833084,,,11783142,Culture,Culture-core
Benjamin_Guggenheim,1865,1912,1865,1865,1912,1912,3,,0,entrepreneur,US,US,US,Northern America,39.952778,-75.16361,47,-33,1406941,Leadership,Corporate/Executive/Business (large)
José_Raúl_Capablanca,1888,1942,1888,1888,1942,1942,3,,0,chess,"Spain,'Spain'_'Cuba',D:_'Spain'_'Cuba'_matchB1B2_P:_'Cuba'_'Spain',Caribbean,,,23.116667,-82.38333,1167411,Sports/Games,Sports/Games
Colin_Firth,1960,,1960,1960,,,,,0,actor,"United_Kingdom_of_Great_Britain_and_Northern_Ireland,'United_Kingdom'_'Italy',D:_'United_Kingdom'_'Italy'_matchB1B2_P:_'England'_'Italy',Western Europe,,,51.11031,-0.75436944,14561583,Culture,Culture-core
Heather_Graham,1970,,1970,1970,,,,,1,actor,US,US,US,Northern America,43.05,-87.95,,,8360421,Culture,Culture-core,Culture-periphery
LL_Cool_J,1968,,1968,1968,,,,,0,actor,US,US,US,Northern America,40.704166,-73.91778,,,7540402,Culture,Culture-core
Lionel_Richie,1949,,1949,1949,,,,,0,singer,US,US,US,Northern America,32.431507,-85.70678,,,9016058,Culture,Culture-core
Shirley_Jones,1934,,1934,1934,,,,,1,actor,US,US,US,Northern America,40.1381,-79.9014,,,3512016,Culture,Culture-core
Susan_Dey,1952,,1952,1952,,,,,1,actor,US,US,US,Northern America,40.566666,-89.63333,,,2127205,Culture,Culture-core,Culture-periphery
Danny_Bonaduce,1959,,1959,1959,,,,,0,actor,US,US,US,Northern America,39.97167,-75.35472,,,1284220,Culture,Culture-core,Sports/Games
Chuck_Barris,1929,2017,1929,1929,2017,2017,,,0,film,US,US,US,Northern America,39.952778,-75.16361,41.011112,-73.91333,1775048,Culture,Culture-core,Sports/Games
John_Cale,1942,,1942,1942,,,,,0,singer,United_Kingdom_of_Great_Britain_and_Northern_Ireland,United_Kingdom,United_Kingdom,Western Europe,51.802,-3.902,,,1630649,Culture,Culture-core
Alphonse_de_Lamartine,1790,1869,1790,1790,1869,1869,3,3,0,writer,France,France,France,Western Europe,46.306667,4.8319445,48.85658,2.3518279,1463158,Culture,Culture-core,Politics
Miguel_Hidalgo_y_Costilla,1753,1811,1753,1753,1811,1811,3,3,0,priest,Spain,Spain,Spain,Southern Europe,20.509445,-101.62945,28.635279,-106.08889,4393539,Leadership,Religious,Politics
Hugh_Grant,1960,,1960,1960,,,,,0,comedian,United_Kingdom_of_Great_Britain_and_Northern_Ireland,United_Kingdom,United_Kingdom,Western Europe,51.4871,-0.2195,,,13854144,Culture,Culture-core
Simon_Callow,1949,,1949,1949,,,,,0,actor,United_Kingdom_of_Great_Britain_and_Northern_Ireland,United_Kingdom,United_Kingdom,Western Europe,51.4279,-0.1235,,,1484468,Culture,Culture-core
Paula_Yates,1959,2000,1959,1959,2000,2000,,,1,presenter,"United_Kingdom_of_Great_Britain_and_Northern_Ireland,'United_Kingdom'_'Wales',D:_'United_Kingdom'_'Wales'_matchB1_P:_'England',Western Europe,,,53.29,-3.7,2162564,Culture,Culture-periphery,Culture-core
Jeremy_Brett,1933,1995,1933,1933,1995,1995,,,0,actor,United_Kingdom_of_Great_Britain_and_Northern_Ireland,United_Kingdom,United_Kingdom,Western Europe,52.409,-1.642,51.50722,-0.1275,1842053,Culture,Culture-core
Patricia_Cornwell,1956,,1956,1956,,,,,1,writer,US,US,US,Northern America,25.783333,-80.21667,,,1657039,Culture,Culture-core,Academia
Peter_Finch,1916,1977,1916,1916,1977,1977,,,0,actor,"United_Kingdom_of_Great_Britain_and_Northern_Ireland,United_Kingdom_of_Great_Britain_and_Northern_Ireland",Australia,Western Europe,,,,,1620962,Culture,Culture-core
Hugo_Weaving,1960,,1960,1960,,,,,0,actor,"Australia,'Australia'_'United_Kingdom',D:_'Australia'_'United_Kingdom'_matchB1B2_P:_'Australia'_'England',Oceania Western World,,,7.396389,3.9166667,7327364,Culture,Culture-core
Hedy_Lamarr,1914,2000,1914,1914,2000,2000,,,1,actor,"Austria,'Austria'_'US',D:_'Austria'_'US'_matchB1B2_P:_'Austria'_'US',Western Europe,,,48.20833,16.373064,15078303,Culture,Culture-core,Explorer/Inventor/Developer
Edward_James_Olmos,1947,,1947,1947,,,,,0,actor,"US,'US'_'Mexico',D:_'US'_'Mexico'_can't_verifyB2_P:_'US',Northern America,,,34.05,-118.25,4104626,Culture,Culture-core
Chrétien_de_Troyes,1135,1185,1135,1135,1185,1185,1,1,0,writer,France,France,France,Western Europe,48.29889,4.0780554,51,4.5,1055868,Culture,Culture-core
Daniel_Day-Lewis,1957,,1957,1957,,,,,0,actor,"Ireland,'Ireland'_'United_Kingdom',D:_'Ireland'_'United_Kingdom'_matchB1B2_P:_'England'_'Ireland',Western Europe,,,51.50722,-0.1275,16034840,Culture,Culture-core
Sam_Shepard,1943,2017,1943,1943,2017,2017,,,0,actor,US,US,US,Northern America,42.2125,-87.8106,38.15028,-84.68278,8510960,Culture,Culture-core
Slick_Rick,1965,,1965,1965,,,,,0,music,United_Kingdom_of_Great_Britain_and_Northern_Ireland,United_Kingdom,United_Kingdom,Western Europe,51.4009,-0.1517,,,1427512,Culture,Culture-core
August_Wilson,1945,2005,1945,1945,2005,2005,,,0,playwright,US,US,US,Northern America,40.45,-80,47.6,-122.316666,1280814,Culture,Culture-core
Glen_Campbell,1936,2017,1936,1936,2017,2017,,,0,guitar,US,US,US,Northern America,34.0308,-93.5033,36.165,-86.78389,6328458,Culture,Culture-core
Robert_Downey_Jr.,1965,,1965,1965,,,,,0,actor,US,US,US,Northern America,40.728333,-73.99416,,,28017218,Culture,Culture-core
Harry_Chapin,1942,1981,1942,1942,1981,1981,,,0,music,US,US,US,Northern America,40.69278,-73.99028,40.67,-73.94,1247026,Culture,Culture-core
Richard_Crenna,1926,2003,1926,1926,2003,2003,,,0,actor,US,US,US,Northern America,34.05,-118.25,34.05,-118.25,2144618,Culture,Culture-core
Stephen_Rea,1946,,1946,1946,,,,,0,actor,"United_Kingdom_of_Great_Britain_and_Northern_Ireland,'Northern_Ireland'_'Ireland',D:_'Northern_Ireland'_'Ireland'_can't_verifyB2_P:_'Ireland',Western Europe,,,54.59667,-5.9383335,1518323,Culture,Culture-core
Leelee_Sobieski,1983,,1983,1983,,,,,1,actor,US,US,US,Northern America,40.67,-73.94,,,3984521,Culture,Culture-core
Erich_Kästner,1899,1974,1899,1899,1974,1974,3,,0,writer,"Old_regimes_in_/_of_Germany,Old_regimes_in_/_of_Germany,Germany,Western Europe,,,,,2673478,Culture,Culture-core
John_Amos_Comenius,1592,1670,1592,1592,1670,1670,2,2,0,philosopher,Czech_Republic,Czech_Republic,Old_(before_year_1993_AD)_Czech_Republic,Western Europe,49.5,17,52.383335,4.9,2770340,Discovery/Science,Academia
Ian_Holm,1931,2020,1931,1931,2020,2020,,,0,actor,United_Kingdom_of_Great_Britain_and_Northern_Ireland,United_Kingdom,United_Kingdom,Western Europe,51.55836,0.11191945,,,3442918,Culture,Culture-core
Jomo_Kenyatta,1893,1978,1893,1893,1978,1978,3,,0,politician,Kenya,Kenya,Kenya,East Africa,-1.05,36.92,-4.05,39.666668,1037879,Leadership,Politics
Chris_Rock,1965,,1965,1965,,,,,0,screenwriter,US,US,US,Northern America,33.45,-79.56389,,,8395788,Culture,Culture-core
Sean_Lennon,1975,,1975,1975,,,,,0,singer,US,US,US,Northern America,40.67,-73.94,,,5521744,Culture,Culture-core
Geoffrey_Rush,1951,,1951,1951,,,,,0,actor,Australia,Australia,Australia,Oceania Western World,-27.55,151.95,,,7712786,Culture,Culture-core
Ralph_Fiennes,1962,,1962,1962,,,,,0,actor,"United_Kingdom_of_Great_Britain_and_Northern_Ireland,'United_Kingdom'_'Serbia',D:_'United_Kingdom'_'Serbia'_can't_verifyB2_P:_'England',Western Europe,,,52.059444,1.1555556,16980600,Culture,Culture-core
Woody_Harrelson,1961,,1961,1961,,,,,0,actor,US,US,US,Northern America,32.005,-102.09917,,,14846049,Culture,Culture-core
Peter_Fonda,1940,2019,1940,1940,2019,2019,,,0,actor,US,US,US,Northern America,40.67,-73.94,,,4673028,Culture,Culture-core,Family
Javier_Bardem,1969,,1969,1969,,,,,0,actor,Spain,Spain,Spain,Southern Europe,28.127222,-15.431389,,,15638700,Culture,Culture-core,Other
Ed_Harris,1950,,1950,1950,,,,,0,actor,US,US,US,Northern America,40.893345,-73.9758,,,8580280,Culture,Culture-core
Tom_Wilkinson,1948,,1948,1948,,,,,0,actor,United_Kingdom_of_Great_Britain_and_Northern_Ireland,United_Kingdom,United_Kingdom,Western Europe,53.79972,-1.5491667,,,3348779,Culture,Culture-core
Raoul_Wallenberg,1912,1947,1912,1912,1947,1947,,,0,diplomat,Sweden,Sweden,Sweden,Northern Europe,59.364155,18.131046,65,90,1940823,Leadership,Administration/Law,Corporate/Executive/Business (large)
